level1	level2	level3	level4	level5	level6	freq
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_COPPER_RESISTANCE	COPPER_RESISTANCE_MEDIATION	cusS|copS|silS	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_COPPER_RESISTANCE	COPPER_RESISTANCE_MEDIATION	dps|dpsA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-BACILLIBACTIN_METABOLISM	dhbF	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-BACILLIBACTIN_METABOLISM	mta|ywnD	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-BACILLIBACTIN_METABOLISM	ymfI|fabG|efpI	14
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-BACILLIBACTIN_TRANSPORT	blt	8
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-BACILLIBACTIN_TRANSPORT	ydfK|yqgA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-CATECHOL_RELATED_FERRIC_CITRATE_TRANSPORT	fecB|htsA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-CATECHOL_RELATED_FERRIC_CITRATE_TRANSPORT	fecC|htsB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-CATECHOL_RELATED_FERRIC_CITRATE_TRANSPORT	fecD|htsC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-CATECHOL_RELATED_FERRIC_CITRATE_TRANSPORT	fecE	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-COPROGEN_BIOSYNTHESIS	hemN|hemZ	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-CYCLOOCTATIN_METABOLISM	cotB4	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-DESFERRIOXAMINE-BIOSYNTHESIS	ddc|dfoJ|desA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN_METABOLISM	acrR|smeT	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN_METABOLISM	fes|cbsF|cbsH	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN_METABOLISM	pfeE	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN|BACILLIBACTIN|VANCHROBACTIN|ACINETOBACTIN|CHRYSOBACTIN_METABOLISM	entA|vibA|viuA|vabA|angA|dhbA|cbsA|aebA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN|BACILLIBACTIN|VANCHROBACTIN|ACINETOBACTIN|CHRYSOBACTIN_METABOLISM	entB|vibB|viuB|vabB|angB|dhbB|basF|cbsB|aebB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN|BACILLIBACTIN|VANCHROBACTIN|ACINETOBACTIN|CHRYSOBACTIN_METABOLISM	entC|vibC|viuB|angC|vabC|dhbC|basJ|cbsE|aebC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-ENTEROBACTIN|ENTEROCHELIN|PSEUDOMONINE|BACILLIBACTIN|ACINETOBACTIN|ANGUIBACTIN_METABOLISM	entE|psmE|dhbE|basE|angE|aebE	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-EXPORT_SYSTEMS	macA|pvdR	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-EXPORT_SYSTEMS	ymfE	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FERRICHROME|FERRIOXAMINE_METABOLISM	fhuF	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FeuABC|YusV-TRANSPORT_COMPLEX	feuA|yvrC|ABC_FEV_S|fatB	8
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FeuABC|YusV-TRANSPORT_COMPLEX	feuB|feuC|chuU|yfhA|hmuU|ABC_FEV_P|fatC|fatD	10
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FeuABC|YusV-TRANSPORT_COMPLEX	yusV|ABC_FEV_A|feuD	5
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-Fmn|Dmk|Ppl|Ndh|Eet_SYSTEM	fmnA|ecfT	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-Fmn|Dmk|Ppl|Ndh|Eet_SYSTEM	ndh	4
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FoxABCD	coxC|ctaE	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FoxABCD	foxA|coxA|ctaD	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-FoxABCD	foxB|coxB|ctaC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-HEME|HEMIN_UTILISATION	hmoA	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	cobA_hemD	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	hemA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	hemB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	hemC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	hemD	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	hemL	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-HEMOPHORES-SIROHEME	sirA|ylnD|cysG|cobA	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-IRON_UPTAKE_REGULATION	fur|furB|zur	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-IRON_UPTAKE_REGULATION	pmrA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-IRON_UPTAKE_REGULATION	troR	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-LIPOIC_ACID_CHELATORS	lipA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-LIPOIC_ACID_CHELATORS	lipL	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troA|mntA|znuA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troB|mntB|znuC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troC|mntC|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troD|mntD|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-MYCOBACTIN_BIOSYNTHESIS	mbtH|nocI	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-PETROBACTIN_BIOSYNTHESIS	asbA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-PETROBACTIN_BIOSYNTHESIS	asbF	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-PYOCHELIN_BIOSYNTHESIS	pchC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-RELATED_PROTEINS	dps|dpsA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-RELATED_PROTEINS-BaeSR_SYSTEM	baeS	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-RHIZOBACTIN_METABOLISM	rhbD	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-RHIZOBACTIN_METABOLISM	rhbE	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_RESISTANCE-RHIZOBACTIN_METABOLISM	rhbF	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_III_TRANSPORT_SYSTEM	afuA|fbpA	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_III_TRANSPORT_SYSTEM	afuB|fbpB	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_III_TRANSPORT_SYSTEM	afuC|fbpC	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_II_TRANSPORT_SYSTEM	efeB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_II_TRANSPORT_SYSTEM	efeO	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_IRON_RESISTANCE	IRON_TRANSPORT-IRON_II_TRANSPORT_SYSTEM	efeU|FTR|FTH1	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_LEAD_RESISTANCE	LEAD_RESISTANCE-LEAD_HOMEOSTASIS	cadC|smtB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_LEAD_RESISTANCE	LEAD_RESISTANCE-PBR_TRANSPORT_SYSTEM	pbrB|pbrC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_LEAD_RESISTANCE	LEAD_RESISTANCE-PBR_TRANSPORT_SYSTEM	zntA|cadA	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-HOMEOSTASIS	manS	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-HOMEOSTASIS	troR	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troA|mntA|znuA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troB|mntB|znuC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troC|mntC|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troD|mntD|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT_TRANSPORT_SYSTEM	mntH	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-MNT_TRANSPORT_SYSTEM	mntP	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-RELATED_PROTEIN	yceF	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_MANGANESE_RESISTANCE	MANGANESE_RESISTANCE-RELATED_PROTEIN	ykoY	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-CBI_TRANSPORT_SYSTEM	cbiM	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-CBI_TRANSPORT_SYSTEM	cbiO	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-CBI_TRANSPORT_SYSTEM	cbiQ	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-DDP_TRANSPORT_SYSTEM	ddpA|ABC_PE_S	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-DDP_TRANSPORT_SYSTEM	ddpB|appB	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-DDP_TRANSPORT_SYSTEM	ddpC|appC	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-DDP_TRANSPORT_SYSTEM	ddpD	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-DDP_TRANSPORT_SYSTEM	ddpF	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NICKEL_TRANSPORT	dppC1	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NIK-CNT_TRANSPORT_SYSTEM	nikA|cntA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NIK-CNT_TRANSPORT_SYSTEM	nikB|cntB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NIK-CNT_TRANSPORT_SYSTEM	nikC|cntC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NIK-CNT_TRANSPORT_SYSTEM	nikD|cntD	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_NICKEL_RESISTANCE	NICKEL_RESISTANCE-NIK-CNT_TRANSPORT_SYSTEM	nikE|cntF	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_SELENIUM_RESISTANCE	SELENIUM_RESISTANCE-SELENIUM_HOMEOSTASIS	selA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_SELENIUM_RESISTANCE	SELENIUM_RESISTANCE-SELENIUM_TRANSPORT	cysA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_SELENIUM_RESISTANCE	SELENIUM_RESISTANCE-SELENIUM_TRANSPORT	dedA	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_TELLURIUM_RESISTANCE	HEAVY_METAL_TELLURIUM_RESISTANCE	TELLURIUM_RESISTANCE-TELLURIUM_TRANSPORTER	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_TELLURIUM_RESISTANCE	TELLURIUM_RESISTANCE-TER-SYSTEM	tehB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_TUNGSTATE_RESISTANCE	TUNGSTATE_RESISTANCE-TUNGSTATE-TUP_TRANSPORT_SYSTEM	tupC|vupC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_TUNGSTATE_RESISTANCE	TUNGSTATE_RESISTANCE-YCE_SYSTEM	yceH	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troA|mntA|znuA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troB|mntB|znuC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troC|mntC|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-MNT-ABC_TRANSPORT_SYSTEM	troD|mntD|znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZINK-NICKEL_TRANSPORT	TC_ZIP|zupT|ZRT3|ZIP2	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZINK-NICKEL_TRANSPORT	czcD|zitB|yrdO	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZINK_HOMEOSTASIS	cadC|smtB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZINK_HOMEOSTASIS	zurR|zur	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZINK|IRON-TRANSPORT	fieF	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZNT_TRANSPORT_SYSTEM	zntA|cadA	2
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZNT_TRANSPORT_SYSTEM	zntR	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZNU_TRANSPORT_SYSTEM	znuA	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZNU_TRANSPORT_SYSTEM	znuB	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	HEAVY_METAL_ZINK_RESISTANCE	ZINK_RESISTANCE-ZNU_TRANSPORT_SYSTEM	znuC	1
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	OTHER_HEAVY_METAL_RESISTANCE_SYSTEMS	HEAVY_METAL_RESISTANCE-CUS_TRANSPORT_SYSTEM	cusR|copR|silR	3
DIRECT EFFECTS	BIO-REMEDIATION	Heavy metal detoxification	OTHER_HEAVY_METAL_RESISTANCE_SYSTEMS	HEAVY_METAL_RESISTANCE-CUS_TRANSPORT_SYSTEM	cusS|copS|silS	2
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_BIURET_DEGRADATION	biuH	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_ATRAZINE|DERIVATE_DEGRADATION	XENOBIOTIC_CYANURIC_ACID_DEGRADATION	atzF	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_AMINOBENZOATE_METABOLISM	badA	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZENE_DEGRADATION	badA	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE-DEGREDATION-BENZOATE_TRANSPORT	benK	3
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE-DEGREDATION-HOMEOSTASIS	acd	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE-DEGREDATION-HOMEOSTASIS	aliA	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE-DEGREDATION-HOMEOSTASIS	aliB	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE-DEGREDATION-HOMEOSTASIS	dmpD|xylF	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_CATECHOL_DEGRADATION	catA	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_CATECHOL_DEGRADATION	catB	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_CATECHOL_DEGRADATION	catE	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_CATECHOL_DEGRADATION	dmpB|xylE	2
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_CATECHOL_DEGRADATION	dmpC|xylG|praB	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_b-KETOADIPATE_PATHWAY	pcaC	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_BENZOATE_DEGRADATION_VIA_b-KETOADIPATE_PATHWAY	pcaD|catD	8
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_CYCLOHEXANECARBOXYLIC_ACID_DEGRADATION	badH	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_FLUOROCATECHOL_DEGRADATION	catB	1
DIRECT EFFECTS	BIO-REMEDIATION	Xenobiotics biodegradation	XENOBIOTIC_BENZOATE|DERIVATE_DEGRADATION	XENOBIOTIC_GALLATE_DEGRADATION	lpdC	1
